29492,123,211743,2020-12-20 03:22:43,2020-12-24 10:39:56,2020-12-24 10:42:45,wholesale,6197.216667,2.816667
29491,180,211742,2020-12-20 03:22:20,2020-12-24 10:37:22,2020-12-24 10:40:20,wholesale,6195.033333,2.966667
29490,123,211740,2020-12-20 03:20:17,2020-12-24 10:32:35,2020-12-24 10:39:55,wholesale,6192.300000,7.333333
29489,180,211739,2020-12-20 03:20:14,2020-12-24 10:31:53,2020-12-24 10:32:48,wholesale,6191.650000,0.916667
29488,123,211736,2020-12-20 03:18:48,2020-12-24 10:31:35,2020-12-24 10:32:34,wholesale,6192.783333,0.983333
29487,180,211735,2020-12-20 03:18:08,2020-12-24 10:28:24,2020-12-24 10:31:51,wholesale,6190.266667,3.450000
29486,180,211734,2020-12-20 03:17:40,2020-12-24 10:27:14,2020-12-24 10:28:23,wholesale,6189.566667,1.150000
29485,123,211733,2020-12-20 03:17:12,2020-12-24 10:26:51,2020-12-24 10:31:35,wholesale,6189.650000,4.733333
29484,180,211732,2020-12-20 03:16:53,2020-12-24 10:23:56,2020-12-24 10:27:13,wholesale,6187.050000,3.283333
29483,180,211730,2020-12-20 03:15:56,2020-12-24 10:22:37,2020-12-24 10:23:55,wholesale,6186.683333,1.300000
29482,123,211729,2020-12-20 03:15:26,2020-12-24 10:21:50,2020-12-24 10:26:50,wholesale,6186.400000,5.000000
29481,123,211727,2020-12-20 03:14:23,2020-12-24 10:19:56,2020-12-24 10:21:48,wholesale,6185.550000,1.866667
29480,180,211726,2020-12-20 03:14:21,2020-12-24 10:17:56,2020-12-24 10:21:18,wholesale,6183.583333,3.366667
29479,180,211724,2020-12-20 03:12:27,2020-12-24 10:14:00,2020-12-24 10:17:54,wholesale,6181.550000,3.900000
29478,123,211723,2020-12-20 03:12:01,2020-12-24 10:13:42,2020-12-24 10:19:55,wholesale,6181.683333,6.216667
29477,180,211721,2020-12-20 03:11:23,2020-12-24 10:09:36,2020-12-24 10:13:58,wholesale,6178.216667,4.366667
29476,180,211720,2020-12-20 03:11:02,2020-12-24 10:08:37,2020-12-24 10:09:34,wholesale,6177.583333,0.950000
29475,123,211719,2020-12-20 03:09:44,2020-12-24 10:08:29,2020-12-24 10:12:33,wholesale,6178.750000,4.066667
29474,180,211718,2020-12-20 03:08:46,2020-12-24 10:07:46,2020-12-24 10:08:36,wholesale,6179.000000,0.833333
29473,123,211717,2020-12-20 03:05:29,2020-12-24 10:07:19,2020-12-24 10:08:28,wholesale,6181.833333,1.150000
29472,180,211716,2020-12-20 03:05:04,2020-12-24 10:07:05,2020-12-24 10:07:44,wholesale,6182.016667,0.650000
29471,156,211715,2020-12-20 03:04:40,2020-12-20 07:07:50,2020-12-20 07:10:41,retail,243.166667,2.850000
29470,123,211714,2020-12-20 03:04:19,2020-12-24 10:04:08,2020-12-24 10:07:17,wholesale,6179.816667,3.150000
29469,180,211713,2020-12-20 03:03:54,2020-12-24 10:03:08,2020-12-24 10:07:02,wholesale,6179.233333,3.900000
29468,123,211712,2020-12-20 03:03:37,2020-12-24 10:02:51,2020-12-24 10:04:06,wholesale,6179.233333,1.250000
29467,180,211711,2020-12-20 03:03:08,2020-12-24 10:02:00,2020-12-24 10:03:07,wholesale,6178.866667,1.116667
29466,123,211709,2020-12-20 03:01:53,2020-12-24 10:01:58,2020-12-24 10:02:50,wholesale,6180.083333,0.866667
29465,180,211708,2020-12-20 02:57:22,2020-12-24 10:00:00,2020-12-24 10:01:59,wholesale,6182.633333,1.983333
29464,180,211707,2020-12-20 02:52:02,2020-12-24 09:59:42,2020-12-24 09:59:59,wholesale,6187.666667,0.283333
29463,123,211706,2020-12-20 02:48:05,2020-12-24 09:58:58,2020-12-24 10:01:58,wholesale,6190.883333,3.000000
29462,180,211705,2020-12-20 02:46:06,2020-12-24 09:58:24,2020-12-24 09:59:41,wholesale,6192.300000,1.283333
29461,180,211704,2020-12-20 02:44:23,2020-12-24 09:57:30,2020-12-24 09:58:23,wholesale,6193.116667,0.883333
29460,180,211703,2020-12-20 02:44:14,2020-12-24 09:55:46,2020-12-24 09:57:29,wholesale,6191.533333,1.716667
29459,123,211702,2020-12-20 02:42:54,2020-12-24 09:54:55,2020-12-24 09:58:56,wholesale,6192.016667,4.016667
29458,123,211700,2020-12-20 02:41:13,2020-12-24 09:53:37,2020-12-24 09:54:53,wholesale,6192.400000,1.266667
29457,180,211699,2020-12-20 02:39:33,2020-12-24 09:53:28,2020-12-24 09:55:45,wholesale,6193.916667,2.283333
29456,123,211697,2020-12-20 02:37:17,2020-12-24 09:51:46,2020-12-24 09:53:35,wholesale,6194.483333,1.816667
29455,180,211696,2020-12-20 02:37:09,2020-12-24 09:50:17,2020-12-24 09:53:26,wholesale,6193.133333,3.150000
29454,123,211695,2020-12-20 02:35:17,2020-12-24 09:49:53,2020-12-24 09:51:45,wholesale,6194.600000,1.866667
29453,180,211693,2020-12-20 02:34:44,2020-12-24 09:48:46,2020-12-24 09:50:15,wholesale,6194.033333,1.483333
29452,180,211691,2020-12-20 02:28:15,2020-12-24 09:46:14,2020-12-24 09:48:45,wholesale,6197.983333,2.516667
29451,123,211689,2020-12-20 02:23:23,2020-12-24 09:42:38,2020-12-24 09:49:52,wholesale,6199.250000,7.233333
29450,123,211684,2020-12-20 02:06:22,2020-12-24 09:41:36,2020-12-24 09:42:37,wholesale,6215.233333,1.016667
29449,180,211683,2020-12-20 02:05:26,2020-12-24 09:41:01,2020-12-24 09:46:13,wholesale,6215.583333,5.200000
29448,123,211680,2020-12-20 02:01:55,2020-12-24 09:38:43,2020-12-24 09:41:35,wholesale,6216.800000,2.866667
29447,180,211679,2020-12-20 01:59:53,2020-12-24 09:36:01,2020-12-24 09:41:01,wholesale,6216.133333,5.000000
29446,180,211678,2020-12-20 01:58:43,2020-12-24 09:33:30,2020-12-24 09:36:00,wholesale,6214.783333,2.500000
29445,123,211677,2020-12-20 01:55:35,2020-12-24 09:32:24,2020-12-24 09:38:42,wholesale,6216.816667,6.300000
29444,180,211676,2020-12-20 01:52:38,2020-12-24 09:31:24,2020-12-24 09:33:29,wholesale,6218.766667,2.083333
29443,180,211675,2020-12-20 01:49:57,2020-12-24 09:27:52,2020-12-24 09:31:24,wholesale,6217.916667,3.533333
29442,123,211673,2020-12-20 01:47:46,2020-12-24 09:25:17,2020-12-24 09:32:22,wholesale,6217.516667,7.083333
29441,123,211672,2020-12-20 01:46:52,2020-12-24 09:24:17,2020-12-24 09:25:16,wholesale,6217.416667,0.983333
29440,180,211670,2020-12-20 01:43:17,2020-12-24 09:24:13,2020-12-24 09:25:27,wholesale,6220.933333,1.233333
29439,123,211668,2020-12-20 01:42:44,2020-12-24 09:24:00,2020-12-24 09:24:16,wholesale,6221.266667,0.266667
29438,180,211667,2020-12-20 01:42:17,2020-12-24 09:22:44,2020-12-24 09:24:13,wholesale,6220.450000,1.483333
29437,123,211666,2020-12-20 01:42:14,2020-12-24 09:22:32,2020-12-24 09:23:59,wholesale,6220.300000,1.450000
29436,180,211665,2020-12-20 01:40:36,2020-12-24 09:21:19,2020-12-24 09:22:43,wholesale,6220.716667,1.400000
29435,123,211664,2020-12-20 01:37:22,2020-12-24 09:19:37,2020-12-24 09:22:31,wholesale,6222.250000,2.900000
29434,180,211663,2020-12-20 01:37:14,2020-12-24 09:17:29,2020-12-24 09:21:19,wholesale,6220.250000,3.833333
29433,123,211662,2020-12-20 01:36:47,2020-12-24 09:16:01,2020-12-24 09:19:36,wholesale,6219.233333,3.583333
29432,180,211661,2020-12-20 01:35:54,2020-12-24 09:15:24,2020-12-24 09:17:28,wholesale,6219.500000,2.066667
29431,123,211660,2020-12-20 01:35:14,2020-12-24 09:14:10,2020-12-24 09:16:00,wholesale,6218.933333,1.833333
29430,180,211659,2020-12-20 01:35:08,2020-12-24 09:13:59,2020-12-24 09:15:24,wholesale,6218.850000,1.416667
29429,180,211658,2020-12-20 01:34:30,2020-12-24 09:13:00,2020-12-24 09:13:57,wholesale,6218.500000,0.950000
29428,180,211657,2020-12-20 01:33:57,2020-12-24 09:11:59,2020-12-24 09:13:00,wholesale,6218.033333,1.016667
29427,180,211655,2020-12-20 01:29:09,2020-12-24 09:07:43,2020-12-24 09:11:58,wholesale,6218.566667,4.250000
29426,123,211653,2020-12-20 01:27:40,2020-12-24 09:02:05,2020-12-24 09:07:36,wholesale,6214.416667,5.516667
29425,123,211651,2020-12-20 01:18:05,2020-12-24 08:57:29,2020-12-24 09:02:04,wholesale,6219.400000,4.583333
29424,180,211650,2020-12-20 01:11:13,2020-12-24 09:05:38,2020-12-24 09:07:41,wholesale,6234.416667,2.050000
29423,123,211649,2020-12-20 01:10:58,2020-12-24 08:52:51,2020-12-24 08:57:28,wholesale,6221.883333,4.616667
29422,146,211648,2020-12-20 01:05:29,2020-12-24 08:52:40,2020-12-24 08:53:57,wholesale,6227.183333,1.283333
29421,146,211647,2020-12-20 00:59:29,2020-12-24 08:51:29,2020-12-24 08:52:39,wholesale,6232.000000,1.166667
29420,123,211645,2020-12-20 00:48:41,2020-12-24 08:46:52,2020-12-24 08:52:49,wholesale,6238.183333,5.950000
29419,123,211644,2020-12-20 00:44:05,2020-12-24 08:42:23,2020-12-24 08:46:50,wholesale,6238.300000,4.450000
29418,187,211643,2020-12-20 00:41:36,2020-12-20 10:12:42,2020-12-20 10:14:43,wholesale,571.100000,2.016667
29417,146,211642,2020-12-20 00:41:17,2020-12-24 08:35:09,2020-12-24 08:36:14,wholesale,6233.866667,1.083333
29416,187,211641,2020-12-20 00:40:45,2020-12-20 10:11:03,2020-12-20 10:12:40,wholesale,570.300000,1.616667
29415,187,211640,2020-12-20 00:39:58,2020-12-20 10:08:08,2020-12-20 10:11:02,wholesale,568.166667,2.900000
29414,187,211638,2020-12-20 00:39:04,2020-12-20 10:30:56,2020-12-20 10:33:30,wholesale,591.866667,2.566667
29413,187,211637,2020-12-20 00:38:07,2020-12-20 09:55:31,2020-12-20 10:08:05,wholesale,557.400000,12.566667
29412,123,211636,2020-12-20 00:37:58,2020-12-24 08:34:07,2020-12-24 08:41:41,wholesale,6236.150000,7.566667
29411,187,211634,2020-12-20 00:36:52,2020-12-20 09:50:53,2020-12-20 10:05:52,wholesale,554.016667,14.983333
29410,187,211626,2020-12-20 00:30:09,2020-12-20 09:46:04,2020-12-20 09:47:37,wholesale,555.916667,1.550000
29409,187,211625,2020-12-20 00:28:34,2020-12-20 09:44:25,2020-12-20 09:46:02,wholesale,555.850000,1.616667
29408,187,211624,2020-12-20 00:26:27,2020-12-20 09:43:20,2020-12-20 09:44:24,wholesale,556.883333,1.066667
29407,187,211622,2020-12-20 00:25:22,2020-12-20 09:38:28,2020-12-20 09:43:20,wholesale,553.100000,4.866667
29406,187,211620,2020-12-20 00:18:58,2020-12-20 09:30:19,2020-12-20 09:33:30,wholesale,551.350000,3.183333
29405,146,211611,2020-12-19 23:06:05,2020-12-24 08:32:15,2020-12-24 08:35:07,wholesale,6326.166667,2.866667
29404,123,211610,2020-12-19 23:00:09,2020-12-24 08:31:33,2020-12-24 08:34:04,wholesale,6331.400000,2.516667
29403,146,211609,2020-12-19 22:54:55,2020-12-24 08:30:11,2020-12-24 08:32:14,wholesale,6335.266667,2.050000
29402,146,211608,2020-12-19 22:44:28,2020-12-24 08:29:04,2020-12-24 08:30:09,wholesale,6344.600000,1.083333
29401,123,211607,2020-12-19 22:40:51,2020-12-24 08:29:01,2020-12-24 08:31:33,wholesale,6348.166667,2.533333
29400,156,211603,2020-12-19 21:45:59,2020-12-20 07:06:18,2020-12-20 07:07:48,retail,560.316667,1.500000
29399,167,211602,2020-12-19 21:36:57,2020-12-20 07:04:01,2020-12-20 07:07:44,retail,567.066667,3.716667
29398,146,211601,2020-12-19 21:33:47,2020-12-24 08:28:50,2020-12-24 08:29:04,wholesale,6415.050000,0.233333
29397,156,211599,2020-12-19 21:09:46,2020-12-20 07:05:23,2020-12-20 07:06:17,retail,595.616667,0.900000
29396,175,211594,2020-12-19 20:51:52,2020-12-19 22:11:13,2020-12-19 22:13:39,wholesale,79.350000,2.433333
29395,186,211593,2020-12-19 20:44:40,2020-12-19 21:06:21,2020-12-19 21:07:12,retail,21.683333,0.850000
29394,186,211592,2020-12-19 20:44:03,2020-12-19 21:04:57,2020-12-19 21:06:20,retail,20.900000,1.383333
29393,186,211591,2020-12-19 20:43:19,2020-12-19 21:07:57,2020-12-19 21:09:04,retail,24.633333,1.116667
29392,186,211589,2020-12-19 20:28:05,2020-12-19 21:07:44,2020-12-19 21:07:56,retail,39.650000,0.200000
29391,186,211587,2020-12-19 20:14:51,2020-12-19 20:26:07,2020-12-19 20:26:36,retail,11.266667,0.483333
29390,186,211586,2020-12-19 20:07:07,2020-12-19 20:25:33,2020-12-19 20:26:06,retail,18.433333,0.550000
29389,186,211584,2020-12-19 20:02:33,2020-12-19 21:02:16,2020-12-19 21:04:55,retail,59.716667,2.650000
29388,186,211583,2020-12-19 19:58:21,2020-12-19 20:24:11,2020-12-19 20:25:27,retail,25.833333,1.266667
29387,186,211582,2020-12-19 19:51:50,2020-12-19 20:23:38,2020-12-19 20:24:10,retail,31.800000,0.533333
29386,186,211581,2020-12-19 19:51:28,2020-12-19 20:23:27,2020-12-19 20:23:36,retail,31.983333,0.150000
29385,186,211580,2020-12-19 19:50:07,2020-12-19 20:19:18,2020-12-19 20:23:27,retail,29.183333,4.150000
29384,186,211579,2020-12-19 19:49:25,2020-12-19 20:17:50,2020-12-19 20:19:16,retail,28.416667,1.433333
29383,186,211573,2020-12-19 19:44:46,2020-12-19 20:14:18,2020-12-19 20:16:20,retail,29.533333,2.033333
29382,186,211572,2020-12-19 19:43:57,2020-12-19 20:13:52,2020-12-19 20:14:17,retail,29.916667,0.416667
29381,186,211570,2020-12-19 19:42:33,2020-12-19 20:11:45,2020-12-19 20:13:52,retail,29.200000,2.116667
29380,186,211569,2020-12-19 19:37:06,2020-12-19 20:16:51,2020-12-19 20:17:49,retail,39.750000,0.966667
29379,186,211566,2020-12-19 19:33:37,2020-12-19 20:11:31,2020-12-19 20:11:45,retail,37.900000,0.233333
29378,186,211565,2020-12-19 19:28:18,2020-12-19 20:08:14,2020-12-19 20:11:25,retail,39.933333,3.183333
29377,186,211564,2020-12-19 19:26:25,2020-12-19 20:04:27,2020-12-19 20:07:11,retail,38.033333,2.733333
29376,186,211563,2020-12-19 19:24:18,2020-12-19 20:03:41,2020-12-19 20:04:26,retail,39.383333,0.750000
29375,186,211562,2020-12-19 19:21:12,2020-12-19 20:26:44,2020-12-19 20:30:05,retail,65.533333,3.350000
29374,186,211560,2020-12-19 19:18:27,2020-12-19 20:00:07,2020-12-19 20:01:55,retail,41.666667,1.800000
29373,186,211559,2020-12-19 19:08:17,2020-12-19 19:58:58,2020-12-19 20:00:06,retail,50.683333,1.133333
29372,186,211558,2020-12-19 19:04:35,2020-12-19 19:08:12,2020-12-19 19:08:18,retail,3.616667,0.100000
29371,186,211557,2020-12-19 19:04:16,2020-12-19 19:07:01,2020-12-19 19:08:10,retail,2.750000,1.150000
29370,186,211556,2020-12-19 18:57:18,2020-12-19 19:05:29,2020-12-19 19:07:00,retail,8.183333,1.516667
29369,186,211555,2020-12-19 18:54:39,2020-12-19 19:04:05,2020-12-19 19:05:23,retail,9.433333,1.300000
29368,123,211554,2020-12-19 18:52:35,2020-12-24 08:27:50,2020-12-24 08:29:00,wholesale,6575.250000,1.166667
29367,186,211552,2020-12-19 18:45:29,2020-12-19 19:03:14,2020-12-19 19:04:04,retail,17.750000,0.833333
29366,146,211551,2020-12-19 18:41:22,2020-12-24 08:27:44,2020-12-24 08:28:48,wholesale,6586.366667,1.066667
29365,186,211550,2020-12-19 18:40:41,2020-12-19 19:03:01,2020-12-19 19:03:12,retail,22.333333,0.183333
29364,186,211549,2020-12-19 18:39:09,2020-12-19 19:02:17,2020-12-19 19:03:00,retail,23.133333,0.716667
29363,123,211548,2020-12-19 18:36:45,2020-12-24 08:26:10,2020-12-24 08:27:49,wholesale,6589.416667,1.650000
29362,186,211545,2020-12-19 18:31:51,2020-12-19 18:36:16,2020-12-19 18:36:58,retail,4.416667,0.700000
29361,186,211544,2020-12-19 18:31:21,2020-12-19 18:35:36,2020-12-19 18:36:15,retail,4.250000,0.650000
29360,146,211543,2020-12-19 18:31:20,2020-12-24 08:25:38,2020-12-24 08:27:42,wholesale,6594.300000,2.066667
29359,123,211542,2020-12-19 18:26:53,2020-12-24 08:21:32,2020-12-24 08:26:09,wholesale,6594.650000,4.616667
29358,122,211541,2020-12-19 18:24:01,2020-12-24 08:18:04,2020-12-24 08:33:41,wholesale,6594.050000,15.616667
29357,186,211538,2020-12-19 18:12:27,2020-12-19 18:34:01,2020-12-19 18:35:01,retail,21.566667,1.000000
29356,186,211537,2020-12-19 18:12:04,2020-12-19 18:33:24,2020-12-19 18:34:00,retail,21.333333,0.600000
29355,186,211532,2020-12-19 18:05:20,2020-12-19 18:31:20,2020-12-19 18:33:24,retail,26.000000,2.066667
29354,186,211528,2020-12-19 17:58:51,2020-12-19 18:30:12,2020-12-19 18:31:15,retail,31.350000,1.050000
29353,186,211525,2020-12-19 17:57:00,2020-12-19 18:26:43,2020-12-19 18:30:10,retail,29.716667,3.450000
29352,121,211521,2020-12-19 17:54:41,2020-12-22 07:09:31,2020-12-22 07:10:07,retail,3674.833333,0.600000
29351,186,211519,2020-12-19 17:54:16,2020-12-19 18:25:43,2020-12-19 18:26:42,retail,31.450000,0.983333
29350,186,211518,2020-12-19 17:51:56,2020-12-19 18:24:38,2020-12-19 18:25:37,retail,32.700000,0.983333
29349,186,211513,2020-12-19 17:47:35,2020-12-19 18:24:01,2020-12-19 18:24:37,retail,36.433333,0.600000
29348,186,211512,2020-12-19 17:46:55,2020-12-19 18:23:58,2020-12-19 18:24:01,retail,37.050000,0.050000
29347,186,211511,2020-12-19 17:45:50,2020-12-19 18:23:56,2020-12-19 18:23:57,retail,38.100000,0.016667
29346,186,211509,2020-12-19 17:43:07,2020-12-19 18:22:09,2020-12-19 18:23:56,retail,39.033333,1.783333
29345,186,211503,2020-12-19 17:21:30,2020-12-19 17:32:14,2020-12-19 17:33:16,retail,10.733333,1.033333
29344,186,211500,2020-12-19 17:12:46,2020-12-19 17:17:22,2020-12-19 17:19:39,retail,4.600000,2.283333
29343,186,211499,2020-12-19 17:11:03,2020-12-19 17:15:52,2020-12-19 17:17:21,retail,4.816667,1.483333
29342,123,211497,2020-12-19 16:55:17,2020-12-24 08:17:26,2020-12-24 08:21:32,wholesale,6682.150000,4.100000
29341,122,211496,2020-12-19 16:53:04,2020-12-24 08:17:08,2020-12-24 08:18:03,wholesale,6684.066667,0.916667
29340,186,211495,2020-12-19 16:52:51,2020-12-19 17:21:02,2020-12-19 17:21:38,retail,28.183333,0.600000
29339,186,211494,2020-12-19 16:51:35,2020-12-19 17:14:37,2020-12-19 17:15:51,retail,23.033333,1.233333
29338,122,211493,2020-12-19 16:49:26,2020-12-24 08:15:48,2020-12-24 08:17:06,wholesale,6686.366667,1.300000
29337,146,211492,2020-12-19 16:45:24,2020-12-24 08:14:50,2020-12-24 08:25:37,wholesale,6689.433333,10.783333
29336,186,211491,2020-12-19 16:45:11,2020-12-19 17:10:16,2020-12-19 17:14:35,retail,25.083333,4.316667
29335,123,211489,2020-12-19 16:41:53,2020-12-24 08:12:50,2020-12-24 08:17:25,wholesale,6690.950000,4.583333
29334,186,211487,2020-12-19 16:37:50,2020-12-19 17:20:06,2020-12-19 17:20:56,retail,42.266667,0.833333
29333,186,211485,2020-12-19 16:21:45,2020-12-19 16:26:04,2020-12-19 16:26:50,retail,4.316667,0.766667
29332,122,211484,2020-12-19 16:20:30,2020-12-24 08:12:16,2020-12-24 08:15:46,wholesale,6711.766667,3.500000
29331,146,211483,2020-12-19 16:16:23,2020-12-24 08:11:39,2020-12-24 08:14:49,wholesale,6715.266667,3.166667
29330,186,211482,2020-12-19 16:13:38,2020-12-19 16:33:07,2020-12-19 16:33:08,retail,19.483333,0.016667
29329,186,211478,2020-12-19 16:01:02,2020-12-19 16:18:57,2020-12-19 16:24:40,retail,17.916667,5.716667
29328,146,211468,2020-12-19 15:48:08,2020-12-24 08:09:37,2020-12-24 08:11:39,wholesale,6741.483333,2.033333
29327,186,211467,2020-12-19 15:47:38,2020-12-19 16:29:44,2020-12-19 16:33:07,retail,42.100000,3.383333
29326,122,211461,2020-12-19 15:37:35,2020-12-24 08:09:36,2020-12-24 08:12:15,wholesale,6752.016667,2.650000
29325,146,211460,2020-12-19 15:35:25,2020-12-24 08:08:26,2020-12-24 08:09:36,wholesale,6753.016667,1.166667
29324,112,211459,2020-12-19 15:34:01,2020-12-27 08:45:29,2020-12-27 08:45:51,wholesale,11111.466667,0.366667
29323,122,211458,2020-12-19 15:33:04,2020-12-24 08:07:16,2020-12-24 08:09:34,wholesale,6754.200000,2.300000
29322,186,211454,2020-12-19 15:31:11,2020-12-19 15:44:42,2020-12-19 15:46:36,retail,13.516667,1.900000
29321,123,211453,2020-12-19 15:30:56,2020-12-24 08:04:47,2020-12-24 08:12:49,wholesale,6753.850000,8.033333
29320,146,211451,2020-12-19 15:29:47,2020-12-24 07:59:39,2020-12-24 08:08:26,wholesale,6749.866667,8.783333
29319,123,211449,2020-12-19 15:29:09,2020-12-24 07:59:20,2020-12-24 08:04:46,wholesale,6750.183333,5.433333
29318,122,211448,2020-12-19 15:27:41,2020-12-24 07:59:16,2020-12-24 08:07:15,wholesale,6751.583333,7.983333
29317,146,211446,2020-12-19 15:26:21,2020-12-24 07:58:18,2020-12-24 07:59:38,wholesale,6751.950000,1.333333
29316,146,211445,2020-12-19 15:24:15,2020-12-24 07:56:40,2020-12-24 07:58:17,wholesale,6752.416667,1.616667
29315,123,211444,2020-12-19 15:20:59,2020-12-24 07:54:21,2020-12-24 07:59:19,wholesale,6753.366667,4.966667
29314,123,211440,2020-12-19 15:16:06,2020-12-24 07:52:08,2020-12-24 07:54:20,wholesale,6756.033333,2.200000
29313,122,211439,2020-12-19 15:14:29,2020-12-24 07:51:30,2020-12-24 07:59:15,wholesale,6757.016667,7.750000
29311,123,211437,2020-12-19 15:12:56,2020-12-24 07:41:43,2020-12-24 07:43:32,wholesale,6748.783333,1.816667
29312,123,211438,2020-12-19 15:12:56,2020-12-24 07:43:33,2020-12-24 07:47:13,wholesale,6750.616667,3.666667
29310,123,211433,2020-12-19 15:09:40,2020-12-24 07:36:41,2020-12-24 07:41:43,wholesale,6747.016667,5.033333
29309,123,211432,2020-12-19 15:09:13,2020-12-24 07:35:14,2020-12-24 07:36:40,wholesale,6746.016667,1.433333
29308,123,211431,2020-12-19 15:05:55,2020-12-24 07:25:22,2020-12-24 07:35:13,wholesale,6739.450000,9.850000
29307,123,211428,2020-12-19 15:03:19,2020-12-24 07:23:34,2020-12-24 07:25:21,wholesale,6740.250000,1.783333
29306,186,211427,2020-12-19 15:01:35,2020-12-19 16:16:51,2020-12-19 16:18:55,retail,75.266667,2.066667
29305,123,211426,2020-12-19 15:01:32,2020-12-24 07:18:38,2020-12-24 07:23:33,wholesale,6737.100000,4.916667
29304,186,211425,2020-12-19 15:01:12,2020-12-19 16:14:43,2020-12-19 16:16:45,retail,73.516667,2.033333
29303,123,211423,2020-12-19 14:56:28,2020-12-24 07:18:07,2020-12-24 07:18:37,wholesale,6741.650000,0.500000
29302,123,211422,2020-12-19 14:55:55,2020-12-24 07:15:16,2020-12-24 07:18:06,wholesale,6739.350000,2.833333
29301,123,211421,2020-12-19 14:53:40,2020-12-24 07:13:09,2020-12-24 07:15:14,wholesale,6739.483333,2.083333
29300,123,211420,2020-12-19 14:53:37,2020-12-24 07:07:55,2020-12-24 07:13:08,wholesale,6734.300000,5.216667
29299,123,211417,2020-12-19 14:50:50,2020-12-24 07:06:39,2020-12-24 07:07:54,wholesale,6735.816667,1.250000
29298,123,211415,2020-12-19 14:50:21,2020-12-24 07:04:29,2020-12-24 07:06:37,wholesale,6734.133333,2.133333
29297,123,211414,2020-12-19 14:49:40,2020-12-24 07:03:02,2020-12-24 07:04:27,wholesale,6733.366667,1.416667
29296,175,211409,2020-12-19 14:46:37,2020-12-23 22:38:28,2020-12-23 22:40:08,wholesale,6231.850000,1.666667
29295,186,211408,2020-12-19 14:45:03,2020-12-19 15:43:47,2020-12-19 15:44:41,retail,58.733333,0.900000
29294,175,211407,2020-12-19 14:44:47,2020-12-23 22:37:24,2020-12-23 22:38:27,wholesale,6232.616667,1.050000
29293,175,211406,2020-12-19 14:43:48,2020-12-23 22:36:17,2020-12-23 22:37:23,wholesale,6232.483333,1.100000
29292,125,211405,2020-12-19 14:42:52,2020-12-23 20:59:28,2020-12-23 21:01:54,wholesale,6136.600000,2.433333
29291,175,211404,2020-12-19 14:41:47,2020-12-23 22:34:28,2020-12-23 22:36:16,wholesale,6232.683333,1.800000
29290,175,211402,2020-12-19 14:38:11,2020-12-23 20:57:22,2020-12-23 20:58:16,wholesale,6139.183333,0.900000
29289,125,211401,2020-12-19 14:37:48,2020-12-23 20:54:51,2020-12-23 20:59:27,wholesale,6137.050000,4.600000
29288,125,211400,2020-12-19 14:35:26,2020-12-23 20:51:48,2020-12-23 20:54:50,wholesale,6136.366667,3.033333
29287,125,211399,2020-12-19 14:33:45,2020-12-23 20:44:50,2020-12-23 20:45:42,wholesale,6131.083333,0.866667
29286,175,211394,2020-12-19 14:27:13,2020-12-23 20:41:34,2020-12-23 20:44:00,wholesale,6134.350000,2.433333
29285,186,211392,2020-12-19 14:26:48,2020-12-19 15:35:31,2020-12-19 15:37:50,retail,68.716667,2.316667
29284,125,211391,2020-12-19 14:26:18,2020-12-23 20:38:02,2020-12-23 20:39:09,wholesale,6131.733333,1.116667
29283,186,211390,2020-12-19 14:25:38,2020-12-19 16:09:23,2020-12-19 16:09:53,retail,103.750000,0.500000
29282,125,211388,2020-12-19 14:22:25,2020-12-23 20:37:00,2020-12-23 20:38:00,wholesale,6134.583333,1.000000
29281,125,211385,2020-12-19 14:21:07,2020-12-23 20:35:29,2020-12-23 20:35:48,wholesale,6134.366667,0.316667
29280,186,211383,2020-12-19 14:20:07,2020-12-19 15:34:54,2020-12-19 15:35:30,retail,74.783333,0.600000
29279,186,211381,2020-12-19 14:19:16,2020-12-19 16:09:53,2020-12-19 16:11:19,retail,110.616667,1.433333
29278,186,211380,2020-12-19 14:18:59,2020-12-19 15:26:36,2020-12-19 15:32:54,retail,67.616667,6.300000
29277,125,211373,2020-12-19 14:11:55,2020-12-23 20:29:56,2020-12-23 20:34:04,wholesale,6138.016667,4.133333
29276,125,211372,2020-12-19 14:11:14,2020-12-23 20:18:46,2020-12-23 20:29:54,wholesale,6127.533333,11.133333
29275,186,211371,2020-12-19 14:06:48,2020-12-19 15:25:36,2020-12-19 15:26:35,retail,78.800000,0.983333
29274,125,211370,2020-12-19 14:06:27,2020-12-23 20:14:18,2020-12-23 20:18:44,wholesale,6127.850000,4.433333
29273,186,211369,2020-12-19 14:05:27,2020-12-19 16:07:12,2020-12-19 16:08:19,retail,121.750000,1.116667
29272,186,211367,2020-12-19 14:04:37,2020-12-19 16:02:02,2020-12-19 16:06:46,retail,117.416667,4.733333
29271,186,211366,2020-12-19 14:04:32,2020-12-19 15:58:15,2020-12-19 16:00:26,retail,113.716667,2.183333
29270,186,211365,2020-12-19 14:02:42,2020-12-19 15:23:32,2020-12-19 15:25:35,retail,80.833333,2.050000
29269,125,211363,2020-12-19 14:00:23,2020-12-23 20:11:52,2020-12-23 20:14:18,wholesale,6131.483333,2.433333
29268,135,211360,2020-12-19 13:57:27,2020-12-20 11:07:58,2020-12-20 11:09:25,retail,1270.516667,1.450000
